     1 3.018400E-14 9.611025E-06 2.978331E-02 0.000000E+00
     2 2.941568E-15 4.383249E-06 3.461493E-02 0.000000E+00
     3 5.861184E-15 4.349038E-06 3.949346E-02 0.000000E+00
     4 2.269837E-14 5.155537E-06 2.049950E-02 0.000000E+00
     5 2.722048E-14 8.968336E-06 3.820880E-02 0.000000E+00
     6 5.257504E-14 8.539928E-06 2.319355E-02 0.000000E+00
     7 6.234368E-15 3.308296E-06 3.930913E-02 0.000000E+00
     8 9.153984E-15 5.742177E-06 4.936234E-02 0.000000E+00
     9 5.861184E-15 4.123975E-06 2.890189E-02 0.000000E+00
    10 6.322176E-15 3.227060E-06 3.768885E-02 0.000000E+00
    11 1.117357E-14 4.188040E-06 3.101492E-02 0.000000E+00
    12 3.687936E-15 7.335127E-06 5.296280E-02 0.000000E+00
    13 8.056384E-15 5.259057E-06 3.024929E-02 0.000000E+00
    14 9.658880E-15 3.410979E-06 2.650612E-02 0.000000E+00
    15 1.143699E-14 6.097691E-06 2.878675E-02 0.000000E+00
    16 1.477370E-14 5.405482E-06 3.349348E-02 0.000000E+00
    17 9.132032E-15 4.692951E-06 3.363058E-02 0.000000E+00
    18 2.678144E-15 4.287674E-06 3.898340E-02 0.000000E+00
    19 1.846163E-14 8.623343E-06 3.467148E-02 0.000000E+00
    20 2.366426E-14 9.939151E-06 3.319184E-02 0.000000E+00
    21 1.404928E-14 8.022954E-06 2.982860E-02 0.000000E+00
    22 2.012998E-14 7.992250E-06 4.024162E-02 0.000000E+00
    23 6.344128E-15 7.582687E-06 3.432489E-02 0.000000E+00
    24 5.027008E-15 3.220332E-06 2.782635E-02 0.000000E+00
    25 1.176627E-14 8.941483E-06 4.012808E-02 0.000000E+00
    26 3.927213E-14 1.035506E-05 2.874885E-02 0.000000E+00
    27 1.951533E-14 8.413722E-06 3.660302E-02 0.000000E+00
    28 3.534272E-15 5.901059E-06 3.629387E-02 0.000000E+00
    29 2.129344E-14 1.007314E-05 2.795595E-02 0.000000E+00
    30 5.531904E-15 4.561988E-06 3.993786E-02 0.000000E+00
    31 8.144192E-15 4.734876E-06 3.430800E-02 0.000000E+00
    32 6.761216E-15 5.510294E-06 2.525305E-02 0.000000E+00
    33 5.378240E-15 4.909946E-06 4.281483E-02 0.000000E+00
    34 1.077843E-14 4.067448E-06 3.008629E-02 0.000000E+00
    35 4.807488E-15 6.248106E-06 4.715234E-02 0.000000E+00
    36 5.619712E-15 6.521844E-06 3.285064E-02 0.000000E+00
    37 6.102656E-15 6.014144E-06 3.936116E-02 0.000000E+00
    38 7.024640E-15 6.409369E-06 3.498872E-02 0.000000E+00
    39 2.717658E-14 8.941085E-06 2.661276E-02 0.000000E+00
