     1 1.898208E-15 2.008277E-06 1.702622E-02 0.000000E+00
     2 1.898208E-15 2.497573E-06 2.646004E-02 0.000000E+00
     3 5.042115E-16 3.364228E-06 3.344264E-02 0.000000E+00
     4 1.527464E-15 1.426719E-06 2.250414E-02 0.000000E+00
     5 1.349507E-15 3.184006E-06 2.525653E-02 0.000000E+00
     6 6.228495E-16 3.151332E-06 2.225323E-02 0.000000E+00
     7 1.994601E-15 3.874971E-06 1.885155E-02 0.000000E+00
     8 8.378809E-16 2.922457E-06 3.697083E-02 0.000000E+00
     9 6.221080E-15 4.572078E-06 1.641011E-02 0.000000E+00
    10 8.749552E-16 2.446192E-06 2.307150E-02 0.000000E+00
    11 1.623858E-15 2.450287E-06 1.714904E-02 0.000000E+00
    12 5.635305E-16 2.995119E-06 2.953250E-02 0.000000E+00
    13 1.623858E-15 4.058799E-06 2.008193E-02 0.000000E+00
    14 4.523074E-16 2.311853E-06 3.366299E-02 0.000000E+00
    15 5.709454E-16 2.825615E-06 3.125810E-02 0.000000E+00
    16 1.364337E-15 1.150718E-06 2.763865E-02 0.000000E+00
    17 6.599239E-16 2.415516E-06 3.279090E-02 0.000000E+00
    18 1.203434E-14 8.029653E-06 2.252309E-02 0.000000E+00
    19 2.424664E-15 1.996200E-06 4.113466E-02 0.000000E+00
    20 1.186380E-15 2.416578E-06 6.042921E-02 0.000000E+00
    21 5.931900E-16 1.331445E-06 3.180273E-02 0.000000E+00
    22 1.505220E-15 2.616204E-06 2.205852E-02 0.000000E+00
    23 8.156362E-16 3.722539E-06 2.807239E-02 0.000000E+00
    24 1.861134E-15 4.087521E-06 2.517552E-02 0.000000E+00
    25 4.619467E-15 1.998907E-06 1.321443E-02 0.000000E+00
    26 5.931900E-16 3.024602E-06 3.695210E-02 0.000000E+00
    27 1.735081E-15 3.189790E-06 2.192375E-02 0.000000E+00
    28 2.432079E-15 2.992985E-06 1.593433E-02 0.000000E+00
    29 2.958535E-15 2.710283E-06 1.838558E-02 0.000000E+00
    30 1.720251E-15 1.563467E-06 2.997917E-02 0.000000E+00
    31 2.424664E-15 2.024934E-06 2.292352E-02 0.000000E+00
    32 2.498813E-15 2.120776E-06 2.110097E-02 0.000000E+00
    33 2.024261E-15 2.145130E-06 2.670859E-02 0.000000E+00
    34 1.082572E-15 3.544208E-06 2.426260E-02 0.000000E+00
    35 1.312433E-15 2.911011E-06 2.449364E-02 0.000000E+00
    36 3.559140E-16 2.310186E-06 3.804480E-02 0.000000E+00
    37 8.874864E-14 1.841629E-05 2.958525E-02 0.000000E+00
    38 7.192429E-16 1.845259E-06 3.430549E-02 0.000000E+00
    39 3.262545E-16 2.683244E-06 3.170108E-02 0.000000E+00
    40 1.164135E-15 2.465634E-06 2.260724E-02 0.000000E+00
    41 1.104816E-15 1.573783E-06 3.305302E-02 0.000000E+00
    42 7.711470E-16 1.180390E-06 2.311628E-02 0.000000E+00
    43 5.212657E-15 3.269177E-06 1.948145E-02 0.000000E+00
    44 1.972357E-15 1.942629E-06 2.687806E-02 0.000000E+00
    45 3.269960E-15 5.141358E-06 2.655457E-02 0.000000E+00
    46 9.046147E-16 2.460560E-06 3.767448E-02 0.000000E+00
    47 8.230511E-16 3.386696E-06 3.982336E-02 0.000000E+00
    48 8.452957E-16 1.470374E-06 3.913038E-02 0.000000E+00
    49 7.192429E-15 6.744589E-06 1.814478E-02 0.000000E+00
    50 3.803831E-15 3.077173E-06 3.438032E-02 0.000000E+00
    51 1.453315E-15 2.382129E-06 3.219975E-02 0.000000E+00
    52 2.150314E-15 3.349352E-06 2.560879E-02 0.000000E+00
    53 1.371752E-15 1.335507E-06 3.253663E-02 0.000000E+00
    54 1.141891E-15 2.191224E-06 2.460738E-02 0.000000E+00
    55 1.404377E-14 4.764069E-06 1.848839E-02 0.000000E+00
    56 1.008423E-15 3.386329E-06 3.741266E-02 0.000000E+00
    57 1.208625E-15 3.429204E-06 2.488438E-02 0.000000E+00
    58 4.004032E-16 1.266780E-06 3.160549E-02 0.000000E+00
    59 1.690591E-15 3.787242E-06 3.362799E-02 0.000000E+00
    60 2.395005E-15 1.842739E-06 2.865909E-02 0.000000E+00
    61 2.034642E-14 9.897452E-06 2.406900E-02 0.000000E+00
    62 9.565189E-16 1.327540E-06 2.254346E-02 0.000000E+00
    63 9.639337E-16 2.175090E-06 2.388677E-02 0.000000E+00
    64 6.747536E-16 2.933001E-06 2.982622E-02 0.000000E+00
    65 9.935932E-16 1.474308E-06 3.293159E-02 0.000000E+00
    66 1.230869E-15 3.355386E-06 2.697063E-02 0.000000E+00
    67 1.104816E-15 3.797072E-06 2.043641E-02 0.000000E+00
    68 2.632281E-15 4.150069E-06 1.978323E-02 0.000000E+00
    69 8.971999E-16 1.015121E-06 3.131719E-02 0.000000E+00
    70 8.675404E-16 3.827913E-06 2.352050E-02 0.000000E+00
    71 1.505220E-15 2.381077E-06 1.879916E-02 0.000000E+00
    72 7.563172E-16 3.628324E-06 3.225523E-02 0.000000E+00
    73 9.639337E-16 2.113420E-06 1.854975E-02 0.000000E+00
    74 2.343100E-15 3.768620E-06 2.852443E-02 0.000000E+00
    75 3.618459E-15 4.128952E-06 3.001525E-02 0.000000E+00
    76 2.276367E-15 4.255382E-06 1.932604E-02 0.000000E+00
    77 1.178965E-15 1.217255E-06 3.161796E-02 0.000000E+00
    78 1.668347E-15 2.942722E-06 2.780961E-02 0.000000E+00
    79 3.410842E-16 1.903361E-06 3.375985E-02 0.000000E+00
    80 1.067742E-15 1.475363E-06 2.280063E-02 0.000000E+00
