  6767
     1   3872      0 5.717397E-07 3.182306E-02 7.155418E-06
     2   3851      0 4.890051E-06 2.682272E-02 3.200000E-06
     3   3848      0 4.149882E-06 3.298250E-02 9.600000E-06
     4     -1   3832 2.840849E-06 3.497784E-02 3.200000E-06
     5   3815      0 6.404861E-06 2.655257E-02 3.200000E-06
     6     -1   3805 8.803525E-06 2.884991E-02 3.200000E-06
     7     -1   3802 1.206741E-05 4.204318E-02 3.200000E-06
     8   3786      0 2.118745E-06 2.775001E-02 7.838367E-06
     9   3773      0 4.839970E-06 4.655737E-02 3.200000E-06
    10     -1   3771 3.156435E-06 2.905125E-02 3.200000E-06
    11     -1   3759 1.990236E-05 2.621379E-02 3.200000E-06
    12     -1   3749 6.329827E-06 3.111527E-02 3.200000E-06
    13   3748      0 7.454446E-06 2.133531E-02 3.200000E-06
    14     -1   3741 4.867980E-06 3.915253E-02 3.200000E-06
    15     -1   3735 3.191569E-06 3.760245E-02 3.200000E-06
    16   3733      0 2.453390E-06 3.074791E-02 3.200000E-06
    17     -1   3723 4.987520E-06 2.793486E-02 1.153776E-05
    18   3706      0 3.427490E-06 3.335671E-02 3.200000E-06
    19   3693      0 8.470149E-06 3.289451E-02 3.200000E-06
    20   3652      0 6.057837E-06 3.515470E-02 3.200000E-06
    21     -1   3627 2.518652E-06 3.846499E-02 3.200000E-06
    22     -1   3622 3.562510E-06 3.801801E-02 3.200000E-06
    23   3619      0 3.278603E-06 3.102068E-02 3.200000E-06
    24     -1   3592 5.070752E-06 2.845165E-02 3.446505E-05
    25   3573      0 7.725893E-06 3.532628E-02 3.340898E-05
    26     -1   3569 3.769099E-06 2.806785E-02 3.200000E-05
    27     -1   3559 1.126574E-05 3.033002E-02 2.642230E-04
    28   3554      0 2.677250E-06 3.034396E-02 1.208257E-04
    29   3548      0 4.459785E-07 4.393585E-02 2.897723E-05
    30   3547      0 3.352968E-05 2.093394E-02 3.200000E-06
    31     -1   3536 5.147939E-06 1.892992E-02 3.279024E-05
    32   3523      0 2.387623E-05 3.079950E-02 3.200000E-06
    33   3515      0 3.299422E-06 3.752212E-02 1.366707E-04
    34   3490      0 8.774385E-06 3.497215E-02 3.279024E-05
    35   3489      0 1.007869E-05 3.362728E-02 8.759895E-05
    36   3488      0 2.493249E-05 2.874022E-02 3.200000E-06
    37   3464      0 3.948484E-06 4.184029E-02 3.215960E-05
    38   3459      0 6.726811E-06 3.915342E-02 3.085968E-05
    39   3458      0 1.023429E-06 4.048734E-02 4.443613E-05
    40   3447      0 4.463364E-06 3.163939E-02 2.599692E-05
    41   3446      0 9.307823E-06 2.930114E-02 6.875656E-05
    42   3445      0 2.206730E-05 2.586528E-02 3.200000E-06
    43   3442      0 2.387748E-05 3.740377E-02 3.200000E-06
    44   3417      0 3.336392E-06 3.040284E-02 2.880000E-05
    45     -1   3404 3.013882E-06 2.904488E-02 1.106678E-04
    46   3398      0 2.056073E-05 2.419403E-02 3.200000E-06
    47   3385      0 1.857771E-06 2.751188E-02 2.734081E-05
    48   3384      0 1.377814E-05 2.298602E-02 3.648561E-05
    49   3343      0 3.823260E-06 3.852460E-02 3.505287E-05
    50     -1   3341 2.494654E-06 2.826299E-02 8.657626E-05
    51     -1   3333 1.926696E-05 2.520974E-02 6.311387E-05
    52   3328      0 6.112985E-06 2.666226E-02 1.401676E-04
    53     -1   3325 5.374052E-06 3.819651E-02 2.950254E-05
    54     -1   3323 1.988995E-05 2.690065E-02 3.200000E-06
    55   3305      0 9.350515E-07 2.684771E-02 4.087989E-05
    56   3304      0 1.847715E-05 3.311975E-02 3.200000E-06
    57   3295      0 5.937589E-06 3.382377E-02 5.096879E-05
    58   3291      0 4.072678E-06 3.397229E-02 2.771281E-05
    59     -1   3282 3.114451E-06 3.531074E-02 2.658120E-05
    60   3239      0 5.049167E-07 3.500301E-02 6.871257E-05
    61   3204      0 2.666547E-05 2.951843E-02 3.200000E-06
    62   3191      0 1.097915E-05 2.538650E-02 8.566354E-05
    63   3173      0 1.783353E-05 6.250000E-02 3.200000E-06
    64   3166      0 3.870491E-06 3.908302E-02 4.439683E-05
    65   3157      0 2.106665E-05 3.915461E-02 3.200000E-06
    66     -1   3145 1.920380E-05 4.236210E-02 3.200000E-06
    67   3127      0 1.654522E-05 2.706535E-02 3.200000E-06
    68   3112      0 1.884999E-05 2.969340E-02 3.200000E-06
    69     -1   3109 3.053897E-06 3.577882E-02 1.323363E-04
    70     -1   3094 4.805258E-06 2.954707E-02 2.457967E-05
    71   3086      0 3.816845E-07 2.383108E-02 2.049000E-05
    72   3085      0 1.668067E-05 3.133229E-02 3.200000E-06
    73   3078      0 1.826032E-05 3.493937E-02 3.200000E-06
    74   3073      0 2.407526E-05 2.707011E-02 3.200000E-06
    75   3067      0 6.229287E-06 2.726106E-02 2.599692E-05
    76     -1   3059 7.989309E-07 3.185165E-02 5.499947E-05
    77   3058      0 1.661030E-05 3.583379E-02 3.200000E-06
    78   3029      0 1.731723E-06 2.787748E-02 2.170346E-05
    79   3015      0 9.373467E-07 4.617564E-02 9.909602E-05
    80   3005      0 1.500366E-05 3.202343E-02 3.200000E-06
    81     -1   2974 1.595620E-05 2.687578E-02 3.200000E-06
    82   2969      0 1.473499E-06 3.841305E-02 4.567558E-05
    83   2948      0 3.942576E-06 2.692530E-02 2.240000E-05
    84   2947      0 1.841382E-05 2.031851E-02 3.200000E-06
    85     -1   2941 9.177193E-06 3.522522E-02 2.658120E-05
    86     -1   2940 8.398682E-06 2.999469E-02 2.915339E-05
    87     -1   2924 2.688998E-05 3.249677E-02 3.200000E-06
    88     -1   2923 1.602270E-05 2.015007E-02 3.200000E-06
    89     -1   2907 1.570438E-05 2.670900E-02 3.200000E-06
    90     -1   2906 1.191936E-05 2.610976E-02 3.018874E-05
    91   2890      0 4.066728E-06 3.642659E-02 4.199394E-05
    92     -1   2874 9.289713E-06 3.595515E-02 1.070926E-04
    93     -1   2870 2.201640E-06 3.556189E-02 7.773303E-05
    94     -1   2867 3.335028E-06 4.063540E-02 3.845893E-05
    95     -1   2831 4.814751E-06 4.047066E-02 3.052605E-05
    96     -1   2817 1.485844E-05 3.006095E-02 3.200000E-06
    97   2814      0 1.523907E-05 3.702807E-02 3.200000E-06
    98   2791      0 2.163992E-05 4.490818E-02 3.200000E-06
    99   2751      0 1.702258E-05 3.670832E-02 3.200000E-06
   100   2737      0 2.085132E-05 3.608869E-02 3.200000E-06
   101     -1   2718 4.128517E-06 2.574307E-02 9.607532E-05
   102     -1   2690 1.326032E-05 2.978572E-02 3.200000E-06
   103     -1   2680 2.445124E-06 3.785743E-02 2.170346E-05
   104   2673      0 1.503171E-05 2.270493E-02 3.200000E-06
   105     -1   2653 1.316063E-05 3.235296E-02 3.200000E-06
   106     -1   2628 1.451535E-05 2.355284E-02 3.294602E-05
   107     -1   2625 2.339174E-06 3.562051E-02 2.329635E-05
   108   2623      0 8.458250E-07 3.048751E-02 7.353942E-05
   109   2611      0 1.926526E-05 2.916867E-02 3.200000E-06
   110     -1   2594 4.312702E-06 3.435006E-02 2.771281E-05
   111   2574      0 1.227348E-05 3.965913E-02 3.945225E-05
   112   2565      0 1.396323E-05 2.785550E-02 3.200000E-06
   113   2564      0 1.494313E-05 3.480923E-02 3.200000E-06
   114   2560      0 1.488361E-06 1.559833E-02 6.250287E-05
   115     -1   2554 1.572808E-05 3.124140E-02 3.200000E-06
   116     -1   2547 1.485139E-05 2.641477E-02 3.200000E-06
   117     -1   2529 1.357824E-05 3.648451E-02 3.200000E-06
   118     -1   2457 3.388589E-06 3.582996E-02 3.751681E-05
   119     -1   2456 5.085230E-06 3.560814E-02 2.170346E-05
   120     -1   2446 1.246955E-05 3.763634E-02 3.200000E-06
   121     -1   2445 2.092890E-05 2.585073E-02 3.200000E-06
   122   2417      0 9.853921E-07 3.908403E-02 1.972612E-05
   123   2408      0 1.501120E-05 2.365021E-02 3.200000E-06
   124   2404      0 1.514024E-05 4.051801E-02 3.200000E-06
   125     -1   2403 4.514396E-06 3.446992E-02 2.734081E-05
   126     -1   2381 1.447015E-05 2.829936E-02 3.200000E-06
   127   2363      0 1.167576E-05 2.581978E-02 3.129860E-05
   128   2357      0 3.387663E-06 2.291184E-02 1.662769E-05
   129     -1   2349 4.592336E-07 3.782546E-02 4.014161E-05
   130     -1   2325 3.501460E-06 2.996789E-02 2.329635E-05
   131     -1   2324 4.803237E-06 2.280794E-02 2.638788E-05
   132   2323      0 6.242363E-06 3.053284E-02 5.158426E-05
   133     -1   2320 4.574682E-06 3.306819E-02 5.622198E-05
   134     -1   2309 3.842041E-06 3.510328E-02 1.972612E-05
   135     -1   2308 1.430376E-05 2.581229E-02 3.200000E-06
   136     -1   2304 1.513566E-06 3.095063E-02 1.723253E-05
   137     -1   2302 1.550507E-05 3.767370E-02 3.200000E-06
   138     -1   2299 2.530678E-06 3.387844E-02 2.049000E-05
   139     -1   2295 1.317495E-05 3.450833E-02 3.200000E-06
   140   2291      0 1.291669E-05 3.838154E-02 3.200000E-06
   141     -1   2290 1.239379E-05 3.242712E-02 3.200000E-06
   142     -1   2275 1.336545E-05 3.106084E-02 3.200000E-06
   143     -1   2256 1.394223E-05 3.033748E-02 3.200000E-06
   144     -1   2241 1.290192E-05 2.287314E-02 3.200000E-06
   145     -1   2240 1.465989E-05 1.440302E-02 3.200000E-06
   146   2236      0 6.182484E-06 2.936161E-02 1.946484E-05
   147   2235      0 2.436307E-06 3.811197E-02 5.350077E-05
   148     -1   2223 1.675199E-05 2.793528E-02 3.200000E-06
   149   2179      0 6.201449E-06 3.397660E-02 3.662567E-05
   150     -1   2165 9.767564E-06 2.156012E-02 3.018874E-05
   151   2158      0 1.362820E-05 2.658782E-02 3.200000E-06
   152     -1   2156 9.302246E-06 2.607115E-02 2.658120E-05
   153     -1   2122 4.920686E-06 3.893743E-02 1.865905E-05
   154     -1   2121 1.058239E-05 2.507961E-02 3.468286E-05
   155   2118      0 1.137276E-05 3.439407E-02 3.200000E-06
   156   2117      0 2.356869E-06 2.478955E-02 2.098380E-05
   157   2116      0 1.668671E-05 2.872951E-02 3.200000E-06
   158   2115      0 1.553140E-05 3.177794E-02 3.200000E-06
   159     -1   2109 4.523183E-06 3.183974E-02 2.415947E-05
   160     -1   2107 4.146103E-06 3.849277E-02 2.771281E-05
   161     -1   2102 1.911138E-05 3.815204E-02 3.200000E-06
   162     -1   2098 1.446126E-05 3.543282E-02 3.200000E-06
   163   2074      0 2.979644E-06 3.320119E-02 1.893146E-05
   164     -1   2069 5.884690E-06 3.709041E-02 2.122640E-05
   165     -1   2045 1.840529E-06 2.491543E-02 3.169943E-05
   166   2013      0 4.098434E-06 3.500402E-02 3.970342E-05
   167   2011      0 6.062269E-06 3.297899E-02 2.240000E-05
   168     -1   1986 2.347517E-05 3.909438E-02 3.200000E-06
   169   1979      0 1.401367E-05 2.955918E-02 3.200000E-06
   170     -1   1959 4.099170E-06 2.818173E-02 1.752712E-05
   171     -1   1955 1.178937E-05 2.911400E-02 3.200000E-06
   172     -1   1919 1.105956E-05 2.659201E-02 3.200000E-06
   173   1917      0 4.304339E-06 3.354205E-02 4.605470E-05
   174   1907      0 6.055535E-06 2.146608E-02 2.519683E-05
   175   1864      0 4.492003E-06 2.861135E-02 2.591686E-05
   176   1862      0 1.196648E-05 3.119255E-02 3.200000E-06
   177     -1   1858 1.000295E-05 2.870902E-02 3.200000E-06
   178   1857      0 2.209074E-05 2.270443E-02 3.200000E-06
   179   1855      0 3.779788E-06 3.117339E-02 2.049000E-05
