 29084  3.360000E-03  3.360000E-03  3.360000E-03
   137 1.610000E-03 2.962400E-03 6.776000E-04   1	19103	    0	    0	 6097
   138 2.391200E-03 1.848000E-03 6.160000E-04   1	12773	    0	    0	 6114
   139 6.076000E-04 2.284800E-03 6.244000E-04   2	10435	23903	    0	    0	 6106	 6115
   140 6.944000E-04 3.054800E-03 1.192800E-03   1	 7154	    0	    0	 6154
   141 5.600000E-06 1.957200E-03 1.164800E-03   2	18111	   -1	    1	    0	 6194	 1468
   142 9.156000E-04 2.629200E-03 2.990400E-03   1	18290	    0	    0	 6201
   143 8.456000E-04 1.842400E-03 2.122400E-03   1	10040	    0	    0	 6265
   144 3.256400E-03 2.688000E-03 1.430800E-03   2	19763	13264	    0	    0	 5725	 6304
   145 3.234000E-03 2.240000E-04 1.299200E-03   2	 1962	12961	    0	    0	 6378	 4155
   146 5.208000E-04 4.788000E-04 1.495200E-03   1	12860	    0	    0	 6397
   147 2.814000E-03 2.884000E-04 2.996000E-04   1	25249	    0	    0	 6429
   148 8.848000E-04 1.506400E-03 4.060000E-04   2	19825	22694	    0	    0	 6017	 6473
   149 3.004400E-03 2.436000E-04 1.274000E-03   1	27832	    0	    0	 6527
   150 7.000000E-04 5.628000E-04 8.400000E-06   1	 9566	    0	    0	 6533
   151 2.576000E-03 3.192000E-04 9.856000E-04   1	14115	    0	    0	 6546
   152 1.960000E-05 7.420000E-04 3.133200E-03   1	14007	    0	    0	 6547
   153 1.596000E-03 7.112000E-04 2.688000E-04   2	27904	27905	    0	    0	 2423	 6557
   154 8.624000E-04 2.086000E-03 2.853200E-03   1	 3151	    0	    0	 6563
   155 1.016400E-03 9.716000E-04 1.178800E-03   2	17597	16793	    0	    0	 5696	 6603
   156 9.828000E-04 1.120000E-05 1.260000E-03   1	 8354	    0	    0	 6614
   157 5.600000E-06 3.640000E-04 1.960000E-05   2	15145	   -1	    1	    0	 6621	 1467
   158 2.161600E-03 2.814000E-03 3.351600E-03   1	  159	    0	    0	 6641
   159 2.147600E-03 2.766400E-03 3.351600E-03   2	10332	  158	    0	    0	 3266	 6641
   160 6.160000E-04 8.400000E-06 2.634800E-03   2	14410	24003	    0	    0	 2654	 6652
   161 1.268400E-03 1.528800E-03 5.404000E-04   1	17811	    0	    0	 6654
   162 7.812000E-04 3.640000E-05 2.752400E-03   2	 5227	10286	    0	    0	 4514	 6659
   163 2.984800E-03 3.351600E-03 1.960000E-04   2	27273	 6814	    0	    0	 4581	 6713
   164 1.848000E-04 1.265600E-03 2.707600E-03   1	25992	    0	    0	 6866
   165 2.044000E-03 1.556800E-03 1.430800E-03   1	16883	    0	    0	 6917
   166 5.180000E-04 7.000000E-05 1.834000E-03   1	 1755	    0	    0	 6929
   167 1.839600E-03 1.279600E-03 2.861600E-03   1	 4589	    0	    0	 6937
   168 1.010800E-03 3.082800E-03 2.861600E-03   1	12021	    0	    0	 6938
   169 1.607200E-03 3.351600E-03 2.979200E-03   3	11018	16394	 2106	    0	    0	 3484	 5739	 6945
   170 2.055200E-03 1.604400E-03 1.817200E-03   1	17125	    0	    0	 6951
   171 4.900000E-04 8.960000E-05 3.262000E-03   1	 7094	    0	    0	 6960
   172 3.077200E-03 2.945600E-03 1.685600E-03   1	11408	    0	    0	 6967
   173 1.999200E-03 3.203200E-03 2.268000E-03   3	28329	22035	23882	    0	    0	 6976	 3362	 5385
   174 1.030400E-03 1.691200E-03 2.363200E-03   1	24660	    0	    0	 6980
   175 6.860000E-04 9.212000E-04 1.313200E-03   1	13138	    0	    0	 6990
   176 3.332000E-03 2.293200E-03 3.343200E-03   2	 5180	    0	    0	    1	 6995	 1466
   177 2.346400E-03 1.187200E-03 3.351600E-03   1	 7625	    0	    0	 6998
   178 1.226400E-03 2.293200E-03 1.212400E-03   1	 7745	    0	    0	 7000
   179 1.159200E-03 1.764000E-04 1.232000E-03   1	  180	    0	    0	 7003
   180 1.187200E-03 2.072000E-04 1.260000E-03   1	  179	    0	    0	 7003
   181 1.713600E-03 2.573200E-03 1.864800E-03   1	16552	    0	    0	 7011
   182 3.304000E-03 2.534000E-03 8.456000E-04   1	10067	    0	    0	 7025
   183 2.606800E-03 1.565200E-03 3.066000E-03   1	23662	    0	    0	 7042
   184 3.348800E-03 2.662800E-03 5.600000E-06   3	    0	 4708	27405	    0	    1	 1465	 7049	 3073
   185 2.184000E-04 2.956800E-03 1.456000E-04   2	 1788	 1346	    0	    0	 7071	 7072
   186 3.082800E-03 2.388400E-03 2.601200E-03   1	 5928	    0	    0	 7075
   187 3.099600E-03 1.657600E-03 2.492000E-03   2	10903	  188	    0	    0	 5528	 7077
   188 3.133200E-03 1.635200E-03 2.506000E-03   1	  187	    0	    0	 7077
   189 1.979600E-03 1.260000E-04 5.852000E-04   2	13114	  190	    0	    0	 3506	 7078
   190 1.960000E-03 1.652000E-04 5.712000E-04   1	  189	    0	    0	 7078
   191 2.928800E-03 3.343200E-03 1.288000E-04   1	18319	    0	    0	 7083
   192 1.428000E-03 2.738400E-03 4.816000E-04   2	19518	  121	    0	    0	 7095	 5668
   193 2.041200E-03 6.496000E-04 7.756000E-04   1	20192	    0	    0	 7103
   194 1.064000E-03 5.880000E-05 1.103200E-03   1	10260	    0	    0	 7106
   195 2.116800E-03 1.694000E-03 1.005200E-03   1	14435	    0	    0	 7112
   196 4.872000E-04 8.008000E-04 3.320800E-03   2	 1825	18950	    0	    0	 7115	 5400
   197 1.778000E-03 3.253600E-03 2.156000E-04   2	 7997	27777	    0	    0	 4749	 7123
   198 6.468000E-04 2.867200E-03 2.948400E-03   1	18617	    0	    0	 7128
   199 1.246000E-03 2.410800E-03 2.920400E-03   2	18647	24418	    0	    0	 7129	 4476
   200 1.120000E-05 1.596000E-03 6.300000E-04   3	   -1	11171	20280	    1	    0	 1464	 2571	 7137
   201 3.332000E-04 6.076000E-04 5.600000E-06   1	21442	    0	    0	 7156
   202 5.992000E-04 1.013600E-03 2.200800E-03   2	 4096	22371	    0	    0	 6571	 7182
   203 2.576000E-04 9.520000E-04 2.623600E-03   1	18185	    0	    0	 7190
   204 1.769600E-03 1.142400E-03 6.804000E-04   2	26780	 3314	    0	    0	 7195	 3258
   205 8.344000E-04 4.900000E-04 1.274000E-03   1	13536	    0	    0	 7206
   206 1.456000E-03 3.340400E-03 3.329200E-03   1	15739	    0	    0	 7239
   207 2.492000E-04 1.736000E-04 1.820000E-03   1	 7369	    0	    0	 7270
   208 3.348800E-03 2.895200E-03 1.537200E-03   2	    0	16858	    0	    1	 1463	 7271
   209 2.402400E-03 3.183600E-03 1.590400E-03   1	22045	    0	    0	 7314
   210 3.584000E-04 3.164000E-04 1.792000E-03   2	 5582	 5581	    0	    0	 7335	 7336
   211 1.268400E-03 1.428000E-04 1.780800E-03   1	18338	    0	    0	 7341
   212 3.332000E-03 4.116000E-04 1.282400E-03   2	  308	    0	    0	    1	 7351	 1462
   213 2.220400E-03 1.302000E-03 1.232000E-03   2	 6744	  844	    0	    0	 7005	 7358
   214 3.063200E-03 2.128000E-04 1.209600E-03   4	27832	   47	 1142	20857	    0	    0	 1821	 3302	 7365	 4611
   215 2.727200E-03 3.220000E-04 9.380000E-04   1	20688	    0	    0	 7385
   216 2.072000E-04 1.792000E-04 2.494800E-03   2	 8148	  383	    0	    0	 7320	 7403
   217 2.738400E-03 2.654400E-03 2.788800E-03   1	28251	    0	    0	 7405
   218 5.600000E-06 1.064000E-04 3.668000E-04   2	22935	   -1	    1	    0	 7419	 1461
   219 3.351600E-03 1.061200E-03 2.114000E-03   6	21116	18437	    0	26904	18438	 3914	    0	    1	 7311	 7448	 1460	 3684	 6935	 5639
   220 1.943200E-03 2.483600E-03 2.217600E-03   1	 1570	    0	    0	 7451
   221 2.564800E-03 2.044000E-03 1.120000E-05   2	22923	14011	    0	    0	 7461	 1996
   222 7.252000E-04 5.208000E-04 1.290800E-03   1	 7144	    0	    0	 7488
   223 2.562000E-03 1.537200E-03 3.136000E-03   1	 7846	    0	    0	 7489
   224 1.167600E-03 4.032000E-04 3.102400E-03   2	22097	21108	    0	    0	 5986	 7498
   225 2.478000E-03 2.382800E-03 3.236800E-03   1	18867	    0	    0	 7499
   226 3.343200E-03 2.100000E-04 9.324000E-04   2	    0	13838	    0	    1	 1459	 7500
   227 1.212400E-03 4.984000E-04 2.091600E-03   2	  944	27880	    0	    0	 6936	 7505
   228 1.901200E-03 2.027200E-03 7.000000E-05   2	19770	  289	    0	    0	 6734	 7529
   229 1.489600E-03 5.796000E-04 2.800000E-05   2	 5918	27359	    0	    0	 7530	 7080
   230 3.351600E-03 2.184000E-03 1.601600E-03   3	24970	14587	    0	    0	    1	 7531	 3253	 1458
   231 5.208000E-04 3.208800E-03 1.036000E-04   2	27488	27487	    0	    0	 5256	 7535
   232 1.036000E-04 2.562000E-03 1.318800E-03   2	26961	26962	    0	    0	 7540	 4077
   233 2.738400E-03 2.455600E-03 5.600000E-06   2	14871	19250	    0	    0	 7560	 1802
   234 2.828000E-03 1.024800E-03 2.786000E-03   1	19245	    0	    0	 7562
   235 2.791600E-03 3.015600E-03 1.386000E-03   3	 8533	 7376	17313	    0	    0	 7563	 3313	 7039
   236 6.356000E-04 5.404000E-04 1.394400E-03   1	  804	    0	    0	 7567
   237 8.876000E-04 1.596000E-04 2.069200E-03   1	  238	    0	    0	 7569
   238 8.764000E-04 1.596000E-04 2.116800E-03   1	  237	    0	    0	 7569
   239 9.660000E-04 1.419600E-03 2.391200E-03   2	16537	26435	    0	    0	 3337	 7587
   240 5.292000E-04 2.539600E-03 1.685600E-03   1	  244	    0	    0	 7596
   241 2.279200E-03 7.308000E-04 1.904000E-03   1	19554	    0	    0	 7606
   242 1.296400E-03 1.148000E-03 2.368800E-03   2	27216	26647	    0	    0	 7474	 7622
   243 8.848000E-04 2.884000E-03 2.296000E-03   3	26974	28476	23031	    0	    0	 6500	 5387	 7662
   244 5.628000E-04 2.514400E-03 1.702400E-03   3	16736	  240	25611	    0	    0	 6969	 7596	 7666
   245 2.234400E-03 1.881600E-03 3.306800E-03   3	14598	25433	19082	    0	    0	 7667	 1765	 6382
   246 2.660000E-04 3.724000E-04 3.472000E-04   1	 5509	    0	    0	 7683
   247 2.248400E-03 1.131200E-03 1.114400E-03   1	 8096	    0	    0	 7731
   248 1.156400E-03 1.394400E-03 2.200800E-03   1	17990	    0	    0	 7740
   249 3.203200E-03 2.755200E-03 1.072400E-03   1	 3809	    0	    0	 7771
   250 2.780400E-03 9.296000E-04 9.156000E-04   3	19453	17672	24578	    0	    0	 6831	 4324	 7847
   251 3.158400E-03 2.276400E-03 3.267600E-03   2	20546	 9085	    0	    0	 7886	 7800
   252 3.166800E-03 1.400000E-05 1.705200E-03   3	26337	 4262	 4024	    0	    0	 1818	 1980	 7897
   253 5.404000E-04 2.707600E-03 3.074400E-03   1	18701	    0	    0	 7902
   254 3.010000E-03 3.416000E-04 2.962400E-03   1	12516	    0	    0	 7904
   255 7.000000E-05 1.400000E-04 2.374400E-03   1	25569	    0	    0	 7905
   256 1.621200E-03 7.280000E-05 1.044400E-03   1	18750	    0	    0	 7914
   257 5.236000E-04 2.144800E-03 2.595600E-03   1	16927	    0	    0	 7915
   258 3.242400E-03 2.884000E-03 1.089200E-03   1	 6534	    0	    0	 7921
   259 2.696400E-03 1.649200E-03 1.752800E-03   1	13051	    0	    0	 7969
   260 3.346000E-03 3.248000E-04 8.316000E-04   2	15688	    0	    0	    1	 7978	 1457
   261 2.212000E-03 6.552000E-04 1.257200E-03   3	26195	23670	26196	    0	    0	 6859	 2341	 7989
   262 1.702400E-03 2.139200E-03 3.250800E-03   2	 4271	 4350	    0	    0	 6615	 7992
   263 3.194800E-03 2.674000E-03 7.448000E-04   1	  264	    0	    0	 7997
   264 3.166800E-03 2.690800E-03 7.084000E-04   1	  263	    0	    0	 7997
   265 9.436000E-04 2.657200E-03 2.912000E-04   1	 2726	    0	    0	 8007
   266 3.332000E-04 1.680000E-04 1.817200E-03   1	18881	    0	    0	 8015
   267 3.253600E-03 2.374400E-03 9.576000E-04   1	14029	    0	    0	 8016
   268 4.900000E-04 1.688400E-03 1.470000E-03   3	13570	22697	26057	    0	    0	 6362	 3474	 8026
   269 1.190000E-03 2.346400E-03 2.752400E-03   2	14026	10204	    0	    0	 5315	 8027
   270 3.214400E-03 1.439200E-03 2.352000E-04   1	26620	    0	    0	 8028
   271 3.001600E-03 6.160000E-04 7.980000E-04   1	10331	    0	    0	 8029
   272 1.128400E-03 1.708000E-03 2.466800E-03   1	  273	    0	    0	 8031
   273 1.100400E-03 1.691200E-03 2.436000E-03   2	 4112	  272	    0	    0	 1528	 8031
   274 2.038400E-03 2.780400E-03 2.780400E-03   3	20960	20506	11932	    0	    0	 7708	 8033	 5306
   275 1.475600E-03 2.612400E-03 5.600000E-06   1	11484	    0	    0	 8037
   276 4.368000E-04 6.608000E-04 1.192800E-03   1	 7445	    0	    0	 8043
   277 2.909200E-03 2.472400E-03 9.604000E-04   1	19594	    0	    0	 8059
   278 4.396000E-04 1.120000E-04 8.344000E-04   1	 6536	    0	    0	 8072
   279 1.951600E-03 3.346000E-03 2.954000E-03   1	10509	    0	    0	 8075
   280 1.618400E-03 9.436000E-04 6.076000E-04   2	 7453	19572	    0	    0	 8078	 5024
   281 8.456000E-04 2.069200E-03 2.811200E-03   1	24302	    0	    0	 8084
   282 8.456000E-04 5.600000E-06 1.041600E-03   1	 9321	    0	    0	 8102
   283 2.240000E-03 3.071600E-03 1.394400E-03   2	 9494	10351	    0	    0	 7607	 8108
   284 2.192400E-03 1.982400E-03 2.195200E-03   4	15148	 5373	16427	26043	    0	    0	 2697	 5663	 8118	 1820
   285 1.190000E-03 2.508800E-03 2.923200E-03   1	 9249	    0	    0	 8177
   286 2.424800E-03 2.226000E-03 1.584800E-03   2	15983	  762	    0	    0	 8178	 7040
   287 1.960000E-03 1.484000E-03 1.506400E-03   1	22753	    0	    0	 8189
   288 2.212000E-03 3.040800E-03 2.142000E-03   1	20470	    0	    0	 8241
   289 1.878800E-03 2.016000E-03 3.640000E-05   2	19770	  228	    0	    0	 8275	 7529
   290 1.302000E-03 5.824000E-04 3.038000E-03   1	17533	    0	    0	 8277
   291 2.968000E-04 9.268000E-04 2.553600E-03   3	 7353	18186	10633	    0	    0	 5589	 5406	 8374
   292 3.836000E-04 2.822400E-03 2.682400E-03   1	26636	    0	    0	 8452
   293 1.842400E-03 3.304000E-03 2.416400E-03   1	 4403	    0	    0	 8463
   294 1.285200E-03 3.348800E-03 2.024400E-03   1	15634	    0	    0	 8491
   295 1.209600E-03 3.169600E-03 3.150000E-03   1	25943	    0	    0	 8528
   296 1.786400E-03 1.660400E-03 2.637600E-03   1	23476	    0	    0	 8545
   297 2.828000E-03 2.802800E-03 1.786400E-03   1	19557	    0	    0	 8559
   298 3.099600E-03 1.820000E-03 1.965600E-03   1	25529	    0	    0	 8575
   299 5.012000E-04 2.819600E-03 3.082800E-03   2	19722	26170	    0	    0	 8577	 5216
   300 1.260000E-04 9.352000E-04 1.542800E-03   1	14105	    0	    0	 8605
   301 2.618000E-03 2.195200E-03 1.498000E-03   1	24349	    0	    0	 8618
   302 1.302000E-03 2.690800E-03 7.420000E-04   1	12094	    0	    0	 8631
