  3878  1.280000E-03  1.280000E-03  1.280000E-03
    95 1.273600E-03 1.094400E-03 5.696000E-04   2	    0	 1996	    0	    1	  348	  867
    96 1.264000E-03 6.560000E-04 7.008000E-04   2	   97	    0	    0	    1	  869	  347
    97 1.273600E-03 6.528000E-04 6.528000E-04   4	  580	   96	  756	    0	    0	    1	  854	  869	  627	  346
    98 5.024000E-04 1.216000E-03 5.920000E-04   1	  762	    0	    0	  872
    99 1.161600E-03 9.600000E-04 7.968000E-04   1	 3286	    0	    0	  873
   100 1.254400E-03 1.001600E-03 1.145600E-03   1	  469	    0	    0	  876
   101 1.049600E-03 3.424000E-04 9.280000E-05   3	 2080	  408	  329	    0	    0	  877	  446	  427
   102 1.081600E-03 3.488000E-04 3.200000E-05   2	  318	  777	    0	    0	  878	  701
   103 3.520000E-05 1.043200E-03 2.944000E-04   1	 1992	    0	    0	  879
   104 3.328000E-04 2.656000E-04 4.704000E-04   2	  702	  105	    0	    0	  788	  881
   105 3.424000E-04 2.400000E-04 4.576000E-04   1	  104	    0	    0	  881
   106 5.792000E-04 1.056000E-03 4.480000E-05   1	  703	    0	    0	  883
   107 7.360000E-04 1.267200E-03 1.148800E-03   4	 3615	 1515	 3616	   48	    0	    0	  784	  819	  885	  668
   108 8.288000E-04 5.792000E-04 3.584000E-04   1	  744	    0	    0	  886
   109 1.251200E-03 3.360000E-04 9.056000E-04   1	 2557	    0	    0	  887
   110 1.232000E-03 7.936000E-04 1.193600E-03   1	 3212	    0	    0	  888
   111 5.920000E-04 9.472000E-04 2.816000E-04   2	 1845	 1377	    0	    0	  890	  858
   112 3.200000E-04 1.216000E-04 3.200000E-06   1	  800	    0	    0	  891
   113 2.656000E-04 1.184000E-04 4.832000E-04   1	 1620	    0	    0	  894
   114 8.288000E-04 9.984000E-04 4.608000E-04   2	   81	 1779	    0	    0	  829	  895
   115 1.014400E-03 3.104000E-04 8.320000E-05   1	 2080	    0	    0	  897
   116 8.448000E-04 4.064000E-04 1.024000E-04   1	  117	    0	    0	  898
   117 8.448000E-04 3.904000E-04 8.000000E-05   1	  116	    0	    0	  898
   118 6.912000E-04 8.288000E-04 3.776000E-04   1	 2035	    0	    0	  899
   119 2.688000E-04 9.280000E-05 4.800000E-04   1	 2855	    0	    0	  902
   120 1.228800E-03 8.768000E-04 1.273600E-03   1	 1979	    0	    0	  909
   121 1.104000E-03 6.944000E-04 3.456000E-04   1	 1686	    0	    0	  917
   122 1.664000E-04 1.180800E-03 2.464000E-04   1	 3605	    0	    0	  920
   123 4.672000E-04 5.504000E-04 3.456000E-04   2	 1836	 2634	    0	    0	  922	  735
   124 8.960000E-05 8.992000E-04 2.976000E-04   1	 1905	    0	    0	  923
   125 2.336000E-04 8.512000E-04 3.136000E-04   3	  951	  153	   68	    0	    0	  924	  856	  640
   126 2.624000E-04 3.200000E-06 2.144000E-04   1	 2111	    0	    0	  928
   127 1.264000E-03 1.280000E-05 8.480000E-04   2	  855	    0	    0	    1	  930	  345
   128 9.440000E-04 2.272000E-04 7.776000E-04   2	   23	 3308	    0	    0	  498	  933
   129 1.008000E-03 1.273600E-03 8.992000E-04   1	 2522	    0	    0	  940
   130 4.736000E-04 9.440000E-04 9.088000E-04   1	 1822	    0	    0	  949
   131 8.992000E-04 4.992000E-04 3.392000E-04   1	 1895	    0	    0	  953
   132 1.267200E-03 6.400000E-06 3.424000E-04   3	    3	 1618	    0	    0	    1	  373	  957	  344
   133 1.020800E-03 3.104000E-04 1.312000E-04   3	  407	 2080	  330	    0	    0	  846	  961	  569
   134 1.312000E-04 8.384000E-04 3.680000E-04   2	 3320	  903	    0	    0	  963	  681
   135 6.400000E-06 1.280000E-05 3.296000E-04   2	   -1	  481	    1	    0	  343	  968
   136 1.760000E-04 2.624000E-04 5.152000E-04   1	 2350	    0	    0	  970
   137 7.776000E-04 6.496000E-04 3.328000E-04   2	 2523	  805	    0	    0	  474	  975
   138 1.312000E-04 1.920000E-04 3.232000E-04   2	 2226	 2868	    0	    0	  670	  976
   139 2.272000E-04 4.416000E-04 1.126400E-03   3	 2258	 3438	 2963	    0	    0	  977	  540	  642
   140 8.224000E-04 1.232000E-03 3.200000E-06   1	  141	    0	    0	  985
   141 8.032000E-04 1.260800E-03 6.400000E-06   1	  140	    0	    0	  985
   142 1.190400E-03 5.760000E-05 3.072000E-04   2	 3261	  700	    0	    0	  916	  987
   143 3.840000E-05 1.376000E-04 5.472000E-04   2	  293	 1483	    0	    0	  990	  490
   144 2.528000E-04 5.344000E-04 1.017600E-03   1	 3452	    0	    0	  991
   145 9.600000E-06 8.640000E-05 4.224000E-04   2	 1483	   -1	    1	    0	  994	  342
   146 1.088000E-04 4.736000E-04 8.192000E-04   2	 3518	  645	    0	    0	  865	  995
   147 1.094400E-03 8.736000E-04 2.272000E-04   1	  215	    0	    0	  997
   148 6.336000E-04 1.126400E-03 1.920000E-05   1	  781	    0	    0	  998
   149 1.116800E-03 1.008000E-03 1.792000E-04   1	  785	    0	    0	 1001
   150 9.696000E-04 1.193600E-03 5.120000E-04   2	 1489	 2851	    0	    0	 1002	 1003
   151 6.272000E-04 1.152000E-04 1.203200E-03   1	  222	    0	    0	 1004
   152 9.376000E-04 3.200000E-06 6.240000E-04   1	 2152	    0	    0	 1006
   153 2.528000E-04 8.448000E-04 2.912000E-04   2	  125	  951	    0	    0	  856	 1010
   154 1.920000E-05 2.464000E-04 4.128000E-04   2	  155	   -1	    1	    0	 1011	  341
   155 2.560000E-05 2.752000E-04 4.480000E-04   2	  154	   -1	    1	    0	 1011	  340
   156 7.968000E-04 5.408000E-04 4.320000E-04   1	  189	    0	    0	 1012
   157 1.270400E-03 1.257600E-03 4.800000E-05   4	  423	  613	    0	 2291	    0	    1	  485	 1014	  339	  411
   158 7.584000E-04 1.161600E-03 9.280000E-05   1	 1346	    0	    0	 1024
   159 1.004800E-03 6.400000E-06 8.960000E-05   2	  879	 1568	    0	    0	  944	 1025
   160 1.049600E-03 3.424000E-04 2.624000E-04   1	  842	    0	    0	 1027
   161 9.024000E-04 1.888000E-04 7.744000E-04   1	  162	    0	    0	 1031
   162 9.376000E-04 1.824000E-04 7.840000E-04   1	  161	    0	    0	 1031
   163 6.816000E-04 1.251200E-03 3.200000E-06   1	  164	    0	    0	 1039
   164 6.816000E-04 1.216000E-03 3.200000E-06   1	  163	    0	    0	 1039
   165 1.344000E-04 1.129600E-03 6.656000E-04   1	 1125	    0	    0	 1041
   166 1.270400E-03 3.936000E-04 6.176000E-04   2	  167	    0	    0	    1	 1048	  338
   167 1.260800E-03 4.064000E-04 6.400000E-04   1	  166	    0	    0	 1048
   168 1.011200E-03 1.040000E-03 1.126400E-03   1	 3555	    0	    0	 1049
   169 7.232000E-04 1.856000E-04 7.040000E-04   2	 3534	 2702	    0	    0	  546	 1051
   170 1.824000E-04 7.904000E-04 3.328000E-04   1	  520	    0	    0	 1052
   171 1.020800E-03 1.091200E-03 5.376000E-04   2	 2851	  172	    0	    0	  992	 1053
   172 1.043200E-03 1.088000E-03 5.440000E-04   2	 3496	  171	    0	    0	  563	 1053
   173 4.704000E-04 5.536000E-04 2.848000E-04   1	 2634	    0	    0	 1054
   174 3.520000E-05 5.088000E-04 2.976000E-04   1	 1311	    0	    0	 1055
   175 1.190400E-03 7.776000E-04 5.120000E-05   2	 1865	 1916	    0	    0	 1058	  686
   176 5.056000E-04 1.206400E-03 1.257600E-03   1	 2626	    0	    0	 1059
   177 2.688000E-04 1.024000E-04 3.200000E-06   1	 2583	    0	    0	 1062
   178 8.160000E-04 1.014400E-03 1.888000E-04   1	 3486	    0	    0	 1064
   179 8.960000E-05 3.520000E-05 7.680000E-05   1	  475	    0	    0	 1065
   180 2.048000E-04 4.864000E-04 1.008000E-03   1	 3452	    0	    0	 1068
   181 2.176000E-04 3.520000E-04 2.976000E-04   2	  182	 1402	    0	    0	 1072	  630
   182 2.176000E-04 3.264000E-04 2.848000E-04   2	  181	 1402	    0	    0	 1072	  732
   183 6.016000E-04 3.200000E-06 1.856000E-04   3	 1777	 1835	 1687	    0	    0	  364	  385	 1073
   184 1.139200E-03 8.768000E-04 1.792000E-04   3	  783	  694	 2323	    0	    0	  500	  647	 1078
   185 1.632000E-04 2.208000E-04 4.160000E-04   1	 2350	    0	    0	 1083
   186 1.273600E-03 3.616000E-04 1.088000E-03   3	 2947	 2948	    0	    0	    1	 1086	  802	  337
   187 3.520000E-04 8.000000E-04 3.200000E-06   1	  228	    0	    0	 1087
   188 8.576000E-04 5.376000E-04 4.448000E-04   3	 1091	  189	 1092	    0	    0	 1075	 1089	 1081
   189 8.416000E-04 5.344000E-04 4.256000E-04   3	 1092	  188	  156	    0	    0	  661	 1089	 1012
   190 1.241600E-03 8.128000E-04 1.856000E-04   2	  794	 1083	    0	    0	 1090	  778
   191 3.200000E-06 3.744000E-04 1.664000E-04   2	  192	   -1	    1	    0	 1092	  336
   192 6.400000E-06 3.744000E-04 1.984000E-04   2	  191	   -1	    1	    0	 1092	  335
   193 4.000000E-04 2.080000E-04 6.688000E-04   2	 2878	 2666	    0	    0	 1093	  855
   194 1.174400E-03 1.084800E-03 1.267200E-03   2	   27	  511	    0	    0	  521	 1094
   195 7.136000E-04 9.376000E-04 2.368000E-04   2	 2449	 1661	    0	    0	  811	 1095
   196 5.664000E-04 3.040000E-04 4.960000E-04   1	 3358	    0	    0	 1096
   197 3.200000E-06 9.824000E-04 3.776000E-04   3	  198	   -1	 1959	    1	    0	 1097	  334	  652
   198 2.560000E-05 9.696000E-04 3.744000E-04   1	  197	    0	    0	 1097
   199 3.200000E-06 7.552000E-04 8.960000E-04   2	 3569	   -1	    1	    0	 1101	  333
   200 5.056000E-04 5.760000E-04 5.760000E-04   1	 3437	    0	    0	 1105
   201 8.224000E-04 2.240000E-04 9.248000E-04   1	 2159	    0	    0	 1106
   202 3.616000E-04 1.536000E-04 5.856000E-04   2	 1117	  448	    0	    0	 1107	  793
   203 7.904000E-04 1.174400E-03 8.832000E-04   1	 3552	    0	    0	 1109
   204 1.270400E-03 7.680000E-04 8.832000E-04   2	 3291	    0	    0	    1	 1110	  332
   205 1.059200E-03 3.008000E-04 1.440000E-04   1	  330	    0	    0	 1111
   206 1.238400E-03 7.680000E-04 1.248000E-04   1	  207	    0	    0	 1112
   207 1.206400E-03 7.744000E-04 1.376000E-04   1	  206	    0	    0	 1112
   208 1.184000E-03 6.752000E-04 3.136000E-04   1	  428	    0	    0	 1117
   209 2.752000E-04 4.032000E-04 3.072000E-04   2	 1597	 2572	    0	    0	  910	 1118
   210 2.272000E-04 4.800000E-04 4.576000E-04   1	 3240	    0	    0	 1120
   211 8.800000E-04 1.164800E-03 1.600000E-04   1	  212	    0	    0	 1121
   212 9.088000E-04 1.168000E-03 1.536000E-04   1	  211	    0	    0	 1121
   213 5.152000E-04 4.544000E-04 3.296000E-04   2	 3298	 3444	    0	    0	 1122	  969
   214 4.864000E-04 1.200000E-03 3.200000E-06   2	 2014	 1260	    0	    0	 1123	  702
   215 1.084800E-03 8.928000E-04 2.016000E-04   3	  147	  695	  694	    0	    0	  997	 1124	  889
   216 1.097600E-03 1.142400E-03 4.544000E-04   2	 1401	 2293	    0	    0	 1114	 1126
   217 5.088000E-04 4.768000E-04 1.504000E-04   2	  218	 1660	    0	    0	 1127	 1119
   218 5.184000E-04 4.896000E-04 1.472000E-04   1	  217	    0	    0	 1127
   219 8.704000E-04 8.960000E-04 7.040000E-04   1	 2830	    0	    0	 1128
   220 6.656000E-04 1.267200E-03 8.320000E-04   1	 1124	    0	    0	 1130
   221 6.528000E-04 1.056000E-04 1.200000E-03   2	  222	  773	    0	    0	 1131	  621
   222 6.528000E-04 1.344000E-04 1.206400E-03   2	  221	  151	    0	    0	 1131	 1004
   223 7.488000E-04 9.664000E-04 4.544000E-04   1	  776	    0	    0	 1133
   224 1.011200E-03 1.116800E-03 4.576000E-04   1	  897	    0	    0	 1134
   225 9.760000E-04 7.776000E-04 6.432000E-04   1	  226	    0	    0	 1136
   226 9.920000E-04 7.744000E-04 6.432000E-04   1	  225	    0	    0	 1136
   227 3.168000E-04 7.776000E-04 3.200000E-05   1	  228	    0	    0	 1137
   228 3.360000E-04 7.968000E-04 2.880000E-05   2	  187	  227	    0	    0	 1087	 1137
   229 1.376000E-04 7.328000E-04 6.240000E-04   2	 1724	  453	    0	    0	 1044	 1138
   230 1.225600E-03 4.928000E-04 3.200000E-05   3	  722	 1908	 1907	    0	    0	 1061	  896	 1139
   231 4.160000E-05 4.096000E-04 5.120000E-04   2	  232	 2710	    0	    0	 1140	 1000
   232 1.920000E-05 4.000000E-04 5.088000E-04   1	  231	    0	    0	 1140
   233 3.264000E-04 1.020800E-03 7.904000E-04   1	  758	    0	    0	 1141
   234 7.936000E-04 7.424000E-04 1.273600E-03   1	  774	    0	    0	 1142
   235 8.160000E-04 4.704000E-04 2.880000E-05   2	 2210	 1077	    0	    0	 1145	 1060
   236 2.080000E-04 3.200000E-05 1.209600E-03   2	 1234	  376	    0	    0	 1085	 1148
   237 1.152000E-03 3.456000E-04 7.840000E-04   1	 3176	    0	    0	 1149
   238 7.936000E-04 1.216000E-03 1.024000E-04   4	  748	  588	  936	  603	    0	    0	 1150	 1146	 1069	  839
   239 1.632000E-04 1.024000E-04 1.206400E-03   2	 2065	 2812	    0	    0	  714	 1152
   240 5.344000E-04 2.432000E-04 3.136000E-04   2	 2768	 2026	    0	    0	 1153	 1151
   241 1.235200E-03 8.096000E-04 2.368000E-04   2	  783	  794	    0	    0	 1155	  892
   242 9.984000E-04 8.960000E-05 7.680000E-04   2	  533	 3244	    0	    0	  866	 1156
   243 2.752000E-04 5.792000E-04 6.400000E-04   1	 3354	    0	    0	 1157
   244 1.952000E-04 1.017600E-03 1.152000E-03   1	 3210	    0	    0	 1159
   245 7.072000E-04 6.144000E-04 2.400000E-04   1	  690	    0	    0	 1160
   246 2.912000E-04 1.027200E-03 4.480000E-05   1	  398	    0	    0	 1161
   247 9.120000E-04 1.059200E-03 4.992000E-04   1	 1832	    0	    0	 1162
   248 1.312000E-04 1.856000E-04 1.040000E-03   1	 3333	    0	    0	 1163
   249 6.592000E-04 1.248000E-04 3.424000E-04   1	 1404	    0	    0	 1164
   250 5.024000E-04 1.081600E-03 7.136000E-04   1	 2143	    0	    0	 1165
   251 2.432000E-04 1.280000E-04 6.400000E-06   1	 1872	    0	    0	 1166
   252 9.696000E-04 3.520000E-05 1.280000E-05   1	  253	    0	    0	 1168
   253 9.536000E-04 3.200000E-05 3.520000E-05   1	  252	    0	    0	 1168
   254 1.254400E-03 1.056000E-03 3.392000E-04   1	 3384	    0	    0	 1169
   255 5.376000E-04 7.296000E-04 7.264000E-04   1	 3017	    0	    0	 1170
   256 3.200000E-06 8.864000E-04 2.976000E-04   2	 1905	   -1	    1	    0	 1173	  331
   257 6.624000E-04 6.848000E-04 6.496000E-04   1	 3437	    0	    0	 1175
   258 1.248000E-03 1.030400E-03 1.136000E-03   3	 1225	  469	 1903	    0	    0	  575	 1178	 1177
   259 2.944000E-04 1.280000E-05 2.496000E-04   1	  384	    0	    0	 1179
   260 3.296000E-04 1.116800E-03 2.560000E-04   1	 1520	    0	    0	 1180
   261 4.128000E-04 3.200000E-06 1.209600E-03   2	  455	  456	    0	    0	 1181	 1082
   262 2.656000E-04 1.280000E-04 2.560000E-05   2	  800	 1872	    0	    0	 1008	 1182
   263 1.219200E-03 6.432000E-04 6.912000E-04   1	 2328	    0	    0	 1185
   264 6.336000E-04 6.944000E-04 6.240000E-04   1	  265	    0	    0	 1186
   265 6.432000E-04 6.976000E-04 6.240000E-04   1	  264	    0	    0	 1186
   266 6.720000E-04 6.560000E-04 4.704000E-04   1	 3426	    0	    0	 1187
   267 1.219200E-03 9.920000E-05 1.043200E-03   2	 3067	 1267	    0	    0	 1189	 1188
   268 3.296000E-04 2.240000E-04 1.020800E-03   2	 3589	 3485	    0	    0	  849	 1190
   269 6.272000E-04 1.148800E-03 9.056000E-04   1	 2908	    0	    0	 1191
   270 1.078400E-03 1.280000E-04 2.560000E-04   1	 1371	    0	    0	 1192
   271 2.080000E-04 6.592000E-04 8.384000E-04   1	 2206	    0	    0	 1193
   272 1.472000E-04 2.496000E-04 9.664000E-04   1	  273	    0	    0	 1194
   273 1.408000E-04 2.336000E-04 9.600000E-04   2	  272	 3233	    0	    0	 1194	 1104
   274 8.928000E-04 1.209600E-03 5.728000E-04   2	  275	 2099	    0	    0	 1195	 1108
   275 8.864000E-04 1.196800E-03 5.792000E-04   2	 2099	  274	    0	    0	 1196	 1195
   276 1.235200E-03 5.088000E-04 6.400000E-06   1	  722	    0	    0	 1197
   277 1.760000E-04 3.392000E-04 1.024000E-04   4	 3520	 3322	  278	 3206	    0	    0	  393	  399	 1198	  484
   278 1.632000E-04 3.712000E-04 3.520000E-05   1	  277	    0	    0	 1198
   279 1.008000E-03 4.256000E-04 6.016000E-04   2	 2893	 1266	    0	    0	 1199	 1176
   280 8.576000E-04 3.584000E-04 8.576000E-04   1	 2027	    0	    0	 1200
   281 1.094400E-03 4.480000E-05 8.128000E-04   2	 1156	 1443	    0	    0	 1202	 1201
   282 3.200000E-06 1.049600E-03 3.744000E-04   3	   -1	  592	 1959	    1	    0	  330	  903	 1203
   283 1.600000E-05 5.632000E-04 3.072000E-04   2	 2325	 2324	    0	    0	 1204	 1125
   284 6.464000E-04 5.856000E-04 5.056000E-04   1	 3426	    0	    0	 1205
   285 2.560000E-04 1.273600E-03 4.640000E-04   1	 1655	    0	    0	 1206
   286 5.728000E-04 2.656000E-04 1.024000E-04   2	 2183	 2164	    0	    0	 1207	 1154
   287 1.760000E-04 7.936000E-04 1.212800E-03   1	 1196	    0	    0	 1208
   288 5.888000E-04 1.251200E-03 1.046400E-03   2	  740	 3586	    0	    0	 1210	 1209
   289 4.704000E-04 6.560000E-04 1.728000E-04   1	 3171	    0	    0	 1211
   290 2.432000E-04 8.800000E-04 6.944000E-04   2	 1350	  663	    0	    0	 1103	 1212
   291 1.920000E-05 2.848000E-04 8.736000E-04   3	  292	   -1	 2718	    1	    0	 1213	  329	  710
   292 6.400000E-06 2.624000E-04 8.256000E-04   2	  291	   -1	    1	    0	 1213	  328
   293 2.880000E-05 1.536000E-04 5.600000E-04   3	  966	  350	  143	    0	    0	 1214	  493	  990
   294 1.126400E-03 6.048000E-04 3.872000E-04   1	 2586	    0	    0	 1215
   295 1.024000E-03 1.043200E-03 5.408000E-04   1	 2441	    0	    0	 1216
   296 1.174400E-03 5.216000E-04 6.144000E-04   1	 2560	    0	    0	 1217
   297 9.536000E-04 1.257600E-03 5.472000E-04   1	  595	    0	    0	 1218
   298 1.129600E-03 3.200000E-06 1.888000E-04   1	 1335	    0	    0	 1219
   299 7.744000E-04 6.528000E-04 2.592000E-04   1	 1279	    0	    0	 1220
   300 9.408000E-04 7.552000E-04 4.704000E-04   2	 3403	 2667	    0	    0	 1221	 1222
   301 1.254400E-03 4.864000E-04 6.400000E-06   1	  722	    0	    0	 1223
   302 1.952000E-04 9.600000E-06 4.800000E-05   1	 1523	    0	    0	 1224
   303 1.020800E-03 1.120000E-03 5.504000E-04   1	 2851	    0	    0	 1225
   304 1.312000E-04 1.190400E-03 7.872000E-04   1	 1985	    0	    0	 1226
   305 1.155200E-03 7.712000E-04 4.736000E-04   1	 2511	    0	    0	 1227
   306 9.856000E-04 3.840000E-05 1.664000E-04   1	 2060	    0	    0	 1228
