     1  10799      0 2.130000E-06 2.130000E-06 4.260000E-06 9.663597E-18 0.000000E+00
     2  10794      0 2.130000E-06 2.130000E-06 6.390000E-06 2.029355E-16 0.000000E+00
     3     -1  10787 1.577248E-05 1.577248E-05 3.012275E-06 4.831798E-17 0.000000E+00
     4  10777      0 1.769311E-05 1.769311E-05 7.064411E-06 8.697237E-17 0.000000E+00
     5     -1  10760 2.130000E-06 2.130000E-06 3.012275E-06 4.831798E-17 0.000000E+00
     6  10759      0 2.130000E-06 2.130000E-06 3.689268E-06 7.730878E-17 0.000000E+00
     7     -1  10747 2.130000E-06 2.130000E-06 7.064411E-06 8.697237E-17 0.000000E+00
     8  10686      0 2.130000E-06 2.130000E-06 3.012275E-06 4.831798E-17 0.000000E+00
     9     -1  10677 2.130000E-06 2.130000E-06 4.260000E-06 8.697237E-17 0.000000E+00
    10     -1  10660 2.130000E-06 2.130000E-06 3.012275E-06 2.899079E-17 0.000000E+00
    11  10619      0 2.130000E-06 2.130000E-06 6.390000E-06 2.029355E-16 0.000000E+00
    12  10562      0 2.130000E-06 2.130000E-06 3.012275E-06 4.831798E-17 0.000000E+00
    13  10556      0 2.130000E-06 2.130000E-06 4.762825E-06 4.831798E-17 0.000000E+00
    14  10520      0 2.130000E-06 2.130000E-06 3.012275E-06 4.831798E-17 0.000000E+00
    15     -1  10512 2.130000E-06 2.130000E-06 3.012275E-06 3.865439E-17 0.000000E+00
    16     -1  10470 2.130000E-06 2.130000E-06 8.520000E-06 9.663597E-18 0.000000E+00
    17  10465      0 2.130000E-06 2.130000E-06 3.689268E-06 8.697237E-17 0.000000E+00
    18  10458      0 2.130000E-06 2.130000E-06 4.762825E-06 4.831798E-17 0.000000E+00
    19     -1  10450 2.130000E-06 2.130000E-06 4.260000E-06 8.697237E-17 0.000000E+00
    20  10414      0 9.980238E-06 9.980238E-06 2.130000E-06 9.663597E-18 0.000000E+00
    21  10355      0 2.130000E-06 2.130000E-06 3.012275E-06 4.831798E-17 0.000000E+00
    22  10352      0 2.130000E-06 2.130000E-06 4.260000E-06 8.697237E-17 0.000000E+00
    23  10332      0 6.892825E-06 6.892825E-06 2.130000E-06 9.663597E-18 0.000000E+00
    24     -1  10322 2.130000E-06 2.130000E-06 3.689268E-06 8.697237E-17 0.000000E+00
    25     -1  10303 2.041506E-05 2.041506E-05 2.130000E-06 2.899079E-17 0.000000E+00
    26     -1  10290 2.130000E-06 2.130000E-06 4.260000E-06 8.697237E-17 0.000000E+00
    27  10277      0 2.130000E-06 2.130000E-06 4.762825E-06 4.831798E-17 0.000000E+00
    28     -1  10231 2.130000E-06 2.130000E-06 4.762825E-06 4.831798E-17 0.000000E+00
    29     -1  10224 2.130000E-06 2.130000E-06 6.735651E-06 4.831798E-17 0.000000E+00
    30     -1  10200 2.130000E-06 2.130000E-06 3.012275E-06 4.831798E-17 0.000000E+00
    31     -1  10186 1.149848E-05 1.149848E-05 2.130000E-06 9.663597E-18 0.000000E+00
    32     -1  10117 4.762825E-06 4.762825E-06 2.130000E-06 2.899079E-17 0.000000E+00
    33     -1  10108 1.160741E-05 1.160741E-05 2.130000E-06 9.663597E-18 0.000000E+00
    34  10104      0 2.130000E-06 2.130000E-06 4.260000E-06 9.663597E-18 0.000000E+00
    35  10096      0 2.130000E-06 2.130000E-06 3.012275E-06 3.865439E-17 0.000000E+00
    36     -1  10064 2.130000E-06 2.130000E-06 3.689268E-06 8.697237E-17 0.000000E+00
    37     -1  10059 2.130000E-06 2.130000E-06 4.762825E-06 4.831798E-17 0.000000E+00
    38     -1  10045 6.390000E-06 6.390000E-06 3.012275E-06 4.831798E-17 0.000000E+00
    39     -1  10041 2.130000E-06 2.130000E-06 3.012275E-06 3.865439E-17 0.000000E+00
    40  10009      0 5.217413E-06 5.217413E-06 3.012275E-06 4.831798E-17 0.000000E+00
    41  10005      0 2.130000E-06 2.130000E-06 3.012275E-06 4.831798E-17 0.000000E+00
    42   9967      0 2.130000E-06 2.130000E-06 4.260000E-06 8.697237E-17 0.000000E+00
    43     -1   9960 2.130000E-06 2.130000E-06 4.762825E-06 4.831798E-17 0.000000E+00
    44   9950      0 6.024550E-06 6.024550E-06 3.012275E-06 3.865439E-17 0.000000E+00
    45   9900      0 4.762825E-06 4.762825E-06 2.130000E-06 9.663597E-18 0.000000E+00
    46   9856      0 6.390000E-06 6.390000E-06 3.012275E-06 2.899079E-17 0.000000E+00
    47   9838      0 2.130000E-06 2.130000E-06 7.064411E-06 8.697237E-17 0.000000E+00
    48   9803      0 2.130000E-06 2.130000E-06 3.689268E-06 8.697237E-17 0.000000E+00
    49   9777      0 2.130000E-06 2.130000E-06 3.689268E-06 7.730878E-17 0.000000E+00
    50     -1   9766 2.130000E-06 2.130000E-06 3.012275E-06 4.831798E-17 0.000000E+00
    51     -1   9750 2.130000E-06 2.130000E-06 5.217413E-06 8.697237E-17 0.000000E+00
    52   9739      0 4.762825E-06 4.762825E-06 2.130000E-06 9.663597E-18 0.000000E+00
    53     -1   9737 2.130000E-06 2.130000E-06 4.260000E-06 9.663597E-18 0.000000E+00
    54   9729      0 6.735651E-06 6.735651E-06 4.260000E-06 9.663597E-18 0.000000E+00
    55     -1   9722 4.762825E-06 4.762825E-06 2.130000E-06 3.865439E-17 0.000000E+00
    56   9661      0 1.313020E-05 1.313020E-05 4.762825E-06 4.831798E-17 0.000000E+00
    57   9633      0 2.130000E-06 2.130000E-06 4.260000E-06 9.663597E-18 0.000000E+00
    58     -1   9624 2.130000E-06 2.130000E-06 3.012275E-06 4.831798E-17 0.000000E+00
    59     -1   9614 2.130000E-06 2.130000E-06 6.390000E-06 2.029355E-16 0.000000E+00
    60   9613      0 5.217413E-06 5.217413E-06 3.012275E-06 4.831798E-17 0.000000E+00
