     1 1.048576E-15 1.742292E-06 3.024061E-02 0.000000E+00
     2 1.664614E-14 9.797803E-06 2.863325E-02 0.000000E+00
     3 1.035469E-14 6.982344E-06 3.271858E-02 0.000000E+00
     4 3.014656E-15 4.392754E-06 3.231788E-02 0.000000E+00
     5 6.209536E-14 1.179241E-05 2.063677E-02 0.000000E+00
     6 1.199309E-14 8.001870E-06 2.831606E-02 0.000000E+00
     7 4.030464E-15 3.909831E-06 3.226490E-02 0.000000E+00
     8 3.899392E-15 4.934521E-06 3.247650E-02 0.000000E+00
     9 2.293760E-15 1.744560E-06 3.259052E-02 0.000000E+00
    10 2.097152E-15 3.875407E-06 4.095032E-02 0.000000E+00
    11 2.798387E-14 1.071997E-05 3.453950E-02 0.000000E+00
    12 4.161536E-15 5.314040E-06 2.491442E-02 0.000000E+00
    13 4.423680E-15 6.855299E-06 2.783277E-02 0.000000E+00
    14 1.661338E-14 5.465523E-06 2.841029E-02 0.000000E+00
    15 2.883584E-15 3.850232E-06 3.150521E-02 0.000000E+00
    16 7.176192E-15 4.649131E-06 2.602958E-02 0.000000E+00
    17 2.883584E-15 4.764009E-06 2.509266E-02 0.000000E+00
    18 3.178496E-15 6.556283E-06 3.504853E-02 0.000000E+00
    19 1.242563E-13 1.519480E-05 2.879923E-02 0.000000E+00
    20 1.490944E-14 8.946101E-06 2.842160E-02 0.000000E+00
    21 8.388608E-15 5.085149E-06 2.599754E-02 0.000000E+00
    22 1.327104E-14 7.890408E-06 2.925912E-02 0.000000E+00
    23 7.864320E-15 6.986309E-06 2.963302E-02 0.000000E+00
    24 4.538368E-14 1.064438E-05 2.909250E-02 0.000000E+00
    25 2.228224E-15 5.219267E-06 3.140929E-02 0.000000E+00
    26 3.047424E-15 4.730994E-06 4.489946E-02 0.000000E+00
    27 1.246167E-13 1.724033E-05 3.201377E-02 0.000000E+00
    28 2.457600E-15 2.755198E-06 3.381390E-02 0.000000E+00
    29 1.638400E-15 4.267641E-06 3.526143E-02 0.000000E+00
    30 1.232077E-14 5.948471E-06 3.293684E-02 0.000000E+00
    31 2.457600E-15 3.821929E-06 3.659765E-02 0.000000E+00
    32 7.929856E-15 5.279868E-06 2.793793E-02 0.000000E+00
    33 3.899392E-15 2.349099E-06 2.373621E-02 0.000000E+00
    34 3.047424E-15 4.891970E-06 2.627196E-02 0.000000E+00
    35 8.224768E-15 5.249286E-06 2.543737E-02 0.000000E+00
    36 1.425408E-14 7.084383E-06 2.850659E-02 0.000000E+00
    37 5.636096E-15 4.550781E-06 3.681525E-02 0.000000E+00
    38 2.464154E-14 1.099354E-05 3.112994E-02 0.000000E+00
    39 6.389760E-15 6.668949E-06 2.666943E-02 0.000000E+00
    40 2.686976E-15 4.245487E-06 3.468465E-02 0.000000E+00
    41 2.490368E-15 3.916356E-06 3.109054E-02 0.000000E+00
    42 1.540096E-15 4.155243E-06 3.687206E-02 0.000000E+00
    43 1.212416E-15 5.473141E-06 3.030003E-02 0.000000E+00
    44 1.900544E-15 5.957193E-06 2.036181E-02 0.000000E+00
    45 5.439488E-15 4.809127E-06 2.905530E-02 0.000000E+00
    46 2.097152E-14 7.895328E-06 3.777109E-02 0.000000E+00
    47 1.146880E-15 2.083354E-06 3.131290E-02 0.000000E+00
    48 2.555904E-15 5.155567E-06 2.956565E-02 0.000000E+00
    49 6.094848E-15 5.846091E-06 2.653017E-02 0.000000E+00
    50 2.588672E-15 5.099015E-06 3.128304E-02 0.000000E+00
    51 5.767168E-15 4.638442E-06 2.885679E-02 0.000000E+00
    52 2.064384E-15 3.642273E-06 2.789638E-02 0.000000E+00
    53 2.392064E-15 2.346963E-06 2.893381E-02 0.000000E+00
    54 2.106982E-14 9.781401E-06 2.685607E-02 0.000000E+00
    55 4.587520E-15 2.951591E-06 4.414162E-02 0.000000E+00
    56 2.667315E-14 8.930203E-06 2.829959E-02 0.000000E+00
    57 3.538944E-15 3.388788E-06 4.607313E-02 0.000000E+00
    58 2.293760E-15 2.811138E-06 3.571429E-02 0.000000E+00
    59 2.293760E-15 3.768479E-06 2.917309E-02 0.000000E+00
